,TxnID,TimeCreated,TimeModified,EditSequence,TxnNumber,CustomerRef,ClassRef,ARAccountRef,TemplateRef,TxnDate,RefNumber,BillAddress,BillAddressBlock,IsPending,IsFinanceCharge,TermsRef,DueDate,ShipDate,Subtotal,ItemSalesTaxRef,SalesTaxPercentage,SalesTaxTotal,AppliedAmount,BalanceRemaining,IsPaid,IsToBePrinted,IsToBeEmailed,CustomerSalesTaxCodeRef,ShipAddress,ShipAddressBlock,CustomerMsgRef,PONumber,Memo,SuggestedDiscountAmount,SuggestedDiscountDate
67,382F-1071514271,2003-12-16T00:21:11+05:30,2024-12-15T18:26:43+05:30,1734267380,674,"{'ListID': '700000-1071512041', 'FullName': 'Morgenthaler, Jenny:Room Addition'}","{'ListID': '10000-933272658', 'FullName': 'New Construction'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': 'E0000-1071499861', 'FullName': 'Rock Castle Invoice'}",2025-09-15,1059,"{'Addr1': 'Jenny Morgenthaler', 'Addr2': '37105 E. Oasis Dr.', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94485'}","{'Addr1': 'Jenny Morgenthaler', 'Addr2': '37105 E. Oasis Dr.', 'Addr3': 'Middlefield, CA 94485'}",false,false,"{'ListID': '10000-933272658', 'FullName': 'Net 30'}",2026-10-15,2025-09-15,6094.64,"{'ListID': '2E0000-933272656', 'FullName': 'San Tomas'}",7.75,39.53,-6134.17,0.0,true,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}","{'Addr1': 'Jenny Morgenthaler', 'Addr2': '37105 E. Oasis Dr.', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94485'}","{'Addr1': 'Jenny Morgenthaler', 'Addr2': '37105 E. Oasis Dr.', 'Addr3': 'Middlefield, CA 94485'}","{'ListID': '10000-933272660', 'FullName': 'All work is complete!'}",,Project will begin within 2 weeks of acceptance,,
68,3D4B-1071531138,2003-12-16T05:02:18+05:30,2024-12-15T18:26:38+05:30,1734267396,792,"{'ListID': '820000-1071531106', 'FullName': 'Dunn, Eric C.W.:Utility Shed'}","{'ListID': '10000-933272658', 'FullName': 'New Construction'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': 'E0000-1071499861', 'FullName': 'Rock Castle Invoice'}",2025-09-22,1060,"{'Addr1': 'Dunn, Eric C.W.', 'Addr2': '97401 N. Liberty Ln', 'City': 'Bayshore', 'State': 'CA', 'PostalCode': '94326'}","{'Addr1': 'Dunn, Eric C.W.', 'Addr2': '97401 N. Liberty Ln', 'Addr3': 'Bayshore,  CA  94326'}",false,false,,2026-09-22,2025-09-22,2400.0,"{'ListID': '2E0000-933272656', 'FullName': 'San Tomas'}",7.75,69.75,-2469.75,0.0,true,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}","{'Addr1': 'Dunn, Eric C.W.', 'Addr2': '97401 N. Liberty Ln', 'City': 'Bayshore', 'State': 'CA', 'PostalCode': '94326'}","{'Addr1': 'Dunn, Eric C.W.', 'Addr2': '97401 N. Liberty Ln', 'Addr3': 'Bayshore, CA 94326'}","{'ListID': '50000-933272660', 'FullName': 'Thank you for your business.'}",,,,
69,4917-1071512873,2003-12-15T23:57:53+05:30,2024-12-15T18:27:47+05:30,1734267430,1082,"{'ListID': '700000-1071512041', 'FullName': 'Morgenthaler, Jenny:Room Addition'}","{'ListID': '10000-933272658', 'FullName': 'New Construction'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': '130000-1071512842', 'FullName': 'Custom S.O. Invoice'}",2025-09-25,1061,"{'Addr1': 'Jenny Morgenthaler', 'Addr2': '37105 E. Oasis Dr.', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94485'}","{'Addr1': 'Jenny Morgenthaler', 'Addr2': '37105 E. Oasis Dr.', 'Addr3': 'Middlefield, CA 94485'}",false,false,"{'ListID': '10000-933272658', 'FullName': 'Net 30'}",2026-10-25,2025-12-20,252.0,"{'ListID': '2E0000-933272656', 'FullName': 'San Tomas'}",7.75,19.53,-271.53,0.0,true,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}","{'Addr1': 'Jenny Morgenthaler', 'Addr2': '37105 E. Oasis Dr.', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94485'}","{'Addr1': 'Jenny Morgenthaler', 'Addr2': '37105 E. Oasis Dr.', 'Addr3': 'Middlefield, CA 94485'}",,,,,
70,3D63-1071531930,2003-12-16T05:15:30+05:30,2024-12-15T18:26:39+05:30,1734267397,795,"{'ListID': '880000-1071531882', 'FullName': 'Johnson, Gordon:Utility Shed'}","{'ListID': '10000-933272658', 'FullName': 'New Construction'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': 'E0000-1071499861', 'FullName': 'Rock Castle Invoice'}",2025-09-26,1062,"{'Addr1': 'Gordon Johnson', 'Addr2': '7230 W. First Ave', 'City': 'Bayshore', 'State': 'CA', 'PostalCode': '94326'}","{'Addr1': 'Gordon Johnson', 'Addr2': '7230 W. First Ave', 'Addr3': 'Bayshore, CA  94326'}",false,false,,2026-09-26,2025-09-26,2400.0,"{'ListID': '2E0000-933272656', 'FullName': 'San Tomas'}",7.75,69.75,-2469.75,0.0,true,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}","{'Addr1': 'Gordon Johnson', 'Addr2': '7230 W. First Ave', 'City': 'Bayshore', 'State': 'CA', 'PostalCode': '94326'}","{'Addr1': 'Gordon Johnson', 'Addr2': '7230 W. First Ave', 'Addr3': 'Bayshore, CA 94326'}","{'ListID': '50000-933272660', 'FullName': 'Thank you for your business.'}",,,,
71,4010-1071509441,2003-12-15T23:00:41+05:30,2024-12-15T18:26:51+05:30,1734267408,876,"{'ListID': '990000-1071509249', 'FullName': 'Burch, Jason:Room Addition'}","{'ListID': '10000-933272658', 'FullName': 'New Construction'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': '80000-933288086', 'FullName': 'Custom Invoice'}",2025-09-29,1063,"{'Addr1': 'Jason Burch', 'Addr2': '5960 N. Wetmore', 'City': 'Bayshore', 'State': 'CA', 'PostalCode': '94326'}","{'Addr1': 'Jason Burch', 'Addr2': '5960 N. Wetmore', 'Addr3': 'Bayshore, CA  94326'}",false,false,"{'ListID': '10000-933272658', 'FullName': 'Net 30'}",2026-10-29,2025-09-29,5768.4,"{'ListID': '2E0000-933272656', 'FullName': 'San Tomas'}",7.75,144.53,-5912.93,0.0,true,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}",,,"{'ListID': '30000-933272660', 'FullName': 'Please remit to above address.'}",,,,
72,24B1-1071508573,2003-12-15T22:46:13+05:30,2024-12-15T18:26:06+05:30,1734267337,430,"{'ListID': '620000-1071526513', 'FullName': 'Smith, Lee:Patio'}","{'ListID': '10000-933272658', 'FullName': 'New Construction'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': 'B0000-933779648', 'FullName': 'Finance Charge'}",2025-09-30,FC 1,"{'Addr1': 'Lee M Smith', 'Addr2': '431 Hampshire Blvd', 'City': 'East Bayshore', 'State': 'CA', 'PostalCode': '94327'}","{'Addr1': 'Lee M Smith', 'Addr2': '431 Hampshire Blvd', 'Addr3': 'East Bayshore CA 94327'}",false,true,,2026-09-30,2025-08-29,5.0,,0.0,0.0,-5.0,0.0,true,false,false,"{'ListID': '20000-999022286', 'FullName': 'Non'}",,,,,Finance Charge,,
73,26F8-1071502408,2003-12-15T21:03:28+05:30,2024-12-15T18:26:06+05:30,1734267343,465,"{'ListID': '560000-1071525552', 'FullName': 'Nguyen, Tuan:Garage'}","{'ListID': '10000-933272658', 'FullName': 'New Construction'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': 'B0000-933779648', 'FullName': 'Finance Charge'}",2025-10-01,FC 2,"{'Addr1': 'Tuan Nguyen', 'Addr2': '8292 Orange Blossom Dr', 'City': 'Bayshore', 'State': 'CA', 'PostalCode': '94326'}","{'Addr1': 'Tuan Nguyen', 'Addr2': '8292 Orange Blossom Dr', 'Addr3': 'Bayshore CA 94326'}",false,true,,2026-10-01,2025-09-17,35.65,,0.0,0.0,-35.65,0.0,true,false,false,"{'ListID': '20000-999022286', 'FullName': 'Non'}",,,,,Finance Charge,,
74,48B-933288149,1999-07-30T04:12:29+05:30,2024-12-15T18:25:23+05:30,1734267305,90,"{'ListID': '2A0000-933272658', 'FullName': 'Teschner, Anton:Sun Room'}","{'ListID': '10000-933272658', 'FullName': 'New Construction'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': '80000-933288086', 'FullName': 'Custom Invoice'}",2025-10-05,1064,"{'Addr1': 'Anton Teschner', 'Addr2': '2424 Lisa Lane', 'City': 'Bayshore', 'State': 'CA', 'PostalCode': '94326'}","{'Addr1': 'Anton Teschner', 'Addr2': '2424 Lisa Lane', 'Addr3': 'Bayshore, CA 94326'}",false,false,"{'ListID': '20000-933272658', 'FullName': 'Net 15'}",2026-10-20,2025-10-05,1960.0,"{'ListID': '2E0000-933272656', 'FullName': 'San Tomas'}",7.75,0.0,-1960.0,0.0,true,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}",,,"{'ListID': '50000-933272660', 'FullName': 'Thank you for your business.'}",,,,
75,4A6-933288516,1999-07-30T04:18:36+05:30,2024-12-15T18:25:25+05:30,1734267306,94,"{'ListID': '270000-933272658', 'FullName': 'Pretell Real Estate:155 Wilks Blvd.'}","{'ListID': '10000-933272658', 'FullName': 'New Construction'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': '80000-933288086', 'FullName': 'Custom Invoice'}",2025-10-10,1065,"{'Addr1': 'Pretell Real Estate', 'Addr2': '222 Middlefield  Ave', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94482'}","{'Addr1': 'Pretell Real Estate', 'Addr2': '222 Middlefield  Ave', 'Addr3': 'Middlefield  CA 94482'}",false,false,"{'ListID': '10000-933272658', 'FullName': 'Net 30'}",2026-11-09,2025-10-10,3439.0,"{'ListID': '2D0000-933272656', 'FullName': 'San Domingo'}",7.5,0.0,-1200.0,2239.0,false,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}","{'Addr1': 'Pretell Real Estate', 'Addr2': '155 Wilks Blvd.', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94482'}","{'Addr1': 'Pretell Real Estate', 'Addr2': '155 Wilks Blvd.', 'Addr3': 'Middlefield  CA 94482'}","{'ListID': '60000-933272660', 'FullName': 'We appreciate your prompt payment.'}",,,,
76,74F-933363612,1999-07-31T01:10:12+05:30,2024-12-15T18:25:10+05:30,1734267310,137,"{'ListID': '1B0000-933272658', 'FullName': 'Cook, Brian:Kitchen'}","{'ListID': '40000-933272658', 'FullName': 'Remodel'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': '80000-933288086', 'FullName': 'Custom Invoice'}",2025-10-15,1066,"{'Addr1': 'Brian Cook', 'Addr2': '345 Cherry Lane', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94482'}","{'Addr1': 'Brian Cook', 'Addr2': '345 Cherry Lane', 'Addr3': 'Middlefield CA 94482'}",false,false,"{'ListID': '10000-933272658', 'FullName': 'Net 30'}",2026-11-14,2025-10-15,3100.0,"{'ListID': '2D0000-933272656', 'FullName': 'San Domingo'}",7.5,0.0,-2400.0,700.0,false,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}",,,,,,,
77,2F39-1071503779,2003-12-15T21:26:19+05:30,2024-12-15T18:26:01+05:30,1734267358,523,"{'ListID': '680000-1071498245', 'FullName': 'Teichman, Tim:Kitchen'}","{'ListID': '40000-933272658', 'FullName': 'Remodel'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': 'E0000-1071499861', 'FullName': 'Rock Castle Invoice'}",2025-10-15,1067,"{'Addr1': 'Tim Teichman', 'Addr2': '2353 Lisa lane', 'City': 'Bayshore', 'State': 'CA', 'PostalCode': '94326'}","{'Addr1': 'Tim Teichman', 'Addr2': '2353 Lisa lane', 'Addr3': 'Bayshore CA 94326'}",false,false,"{'ListID': '60000-933272660', 'FullName': 'Net 60'}",2026-12-14,2025-10-15,7257.0,"{'ListID': '2E0000-933272656', 'FullName': 'San Tomas'}",7.75,507.78,-7764.78,0.0,true,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}","{'Addr1': 'Tim Teichman', 'Addr2': '2353 Lisa lane', 'City': 'Bayshore', 'State': 'CA', 'PostalCode': '94326'}","{'Addr1': 'Tim Teichman', 'Addr2': '2353 Lisa lane', 'Addr3': 'Bayshore, CA 94326'}",,,,,
78,A289-1197953081,2007-12-18T10:14:41+05:30,2024-12-15T18:28:22+05:30,1734267502,1692,"{'ListID': '800000D9-1197953027', 'FullName': ""Mackey's Nursery and Garden Supply:Greenhouse Addition""}","{'ListID': '10000-933272658', 'FullName': 'New Construction'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': 'E0000-1071499861', 'FullName': 'Rock Castle Invoice'}",2025-10-20,1068,"{'Addr1': ""Mackey's Nursery and Garden Supply"", 'Addr2': 'Mackey Mickey Hood', 'Addr3': '2947 Central Ave', 'City': 'Millbrae', 'State': 'CA', 'PostalCode': '94030'}","{'Addr1': ""Mackey's Nursery and Garden Supply"", 'Addr2': 'Mackey Mickey Hood', 'Addr3': '2947 Central Ave', 'Addr4': 'Millbrae, CA 94030'}",false,false,"{'ListID': '20000-933272658', 'FullName': 'Net 15'}",2026-11-04,2025-10-20,13900.0,"{'ListID': '2E0000-933272656', 'FullName': 'San Tomas'}",7.75,0.0,0.0,13900.0,false,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}","{'Addr1': ""Mackey's Nursery and Garden Supply"", 'Addr2': 'John Mackey', 'Addr3': '2947 Central Ave', 'City': 'Millbrae', 'State': 'CA', 'PostalCode': '94030'}","{'Addr1': ""Mackey's Nursery and Garden Supply"", 'Addr2': 'John Mackey', 'Addr3': '2947 Central Ave', 'Addr4': 'Millbrae, CA 94030'}",,,Greenhouse Addition,,
79,530-933354540,1999-07-30T22:39:00+05:30,2024-12-15T18:25:26+05:30,1734267309,118,"{'ListID': '200000-933272658', 'FullName': 'Jacobsen, Doug:Kitchen'}","{'ListID': '40000-933272658', 'FullName': 'Remodel'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': '80000-933288086', 'FullName': 'Custom Invoice'}",2025-10-23,1069,"{'Addr1': 'Doug Jacobsen', 'Addr2': '6845 Ocean View', 'City': 'Bayshore', 'State': 'CA', 'PostalCode': '94326'}","{'Addr1': 'Doug Jacobsen', 'Addr2': '6845 Ocean View', 'Addr3': 'Bayshore, CA 94326'}",false,false,"{'ListID': '10000-933272658', 'FullName': 'Net 30'}",2026-11-22,2025-10-23,3045.0,"{'ListID': '2E0000-933272656', 'FullName': 'San Tomas'}",7.75,162.75,-3207.75,0.0,true,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}",,,,,,,
80,595-933355700,1999-07-30T22:58:20+05:30,2024-12-15T18:25:11+05:30,1734267309,126,"{'ListID': '270000-933272658', 'FullName': 'Pretell Real Estate:155 Wilks Blvd.'}","{'ListID': '10000-933272658', 'FullName': 'New Construction'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': '80000-933288086', 'FullName': 'Custom Invoice'}",2025-10-26,1070,"{'Addr1': 'Pretell Real Estate', 'Addr2': '222 Middlefield  Ave', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94482'}","{'Addr1': 'Pretell Real Estate', 'Addr2': '222 Middlefield  Ave', 'Addr3': 'Middlefield  CA 94482'}",false,false,"{'ListID': '10000-933272658', 'FullName': 'Net 30'}",2026-11-25,2025-10-26,2320.0,"{'ListID': '2D0000-933272656', 'FullName': 'San Domingo'}",7.5,0.0,-2320.0,0.0,true,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}","{'Addr1': 'Pretell Real Estate', 'Addr2': '155 Wilks Blvd.', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94482'}","{'Addr1': 'Pretell Real Estate', 'Addr2': '155 Wilks Blvd.', 'Addr3': 'Middlefield  CA 94482'}","{'ListID': '50000-933272660', 'FullName': 'Thank you for your business.'}",,,,
81,744-933361858,1999-07-31T00:40:58+05:30,2024-12-15T18:25:13+05:30,1734267310,135,"{'ListID': '270000-933272658', 'FullName': 'Pretell Real Estate:155 Wilks Blvd.'}","{'ListID': '10000-933272658', 'FullName': 'New Construction'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': '80000-933288086', 'FullName': 'Custom Invoice'}",2025-10-30,1071,"{'Addr1': 'Pretell Real Estate', 'Addr2': '222 Middlefield  Ave', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94482'}","{'Addr1': 'Pretell Real Estate', 'Addr2': '222 Middlefield  Ave', 'Addr3': 'Middlefield  CA 94482'}",false,false,"{'ListID': '10000-933272658', 'FullName': 'Net 30'}",2026-11-29,2025-10-30,4750.0,"{'ListID': '2D0000-933272656', 'FullName': 'San Domingo'}",7.5,198.0,-4948.0,0.0,true,false,false,"{'ListID': '20000-999022286', 'FullName': 'Non'}","{'Addr1': 'Pretell Real Estate', 'Addr2': '155 Wilks Blvd.', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94482'}","{'Addr1': 'Pretell Real Estate', 'Addr2': '155 Wilks Blvd.', 'Addr3': 'Middlefield  CA 94482'}","{'ListID': '60000-933272660', 'FullName': 'We appreciate your prompt payment.'}",,,,
82,1136-933960755,1999-08-06T23:02:35+05:30,2024-12-15T18:25:27+05:30,1734267326,302,"{'ListID': '1A0000-933272658', 'FullName': 'Cook, Brian:2nd story addition'}","{'ListID': '10000-933272658', 'FullName': 'New Construction'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': '80000-933288086', 'FullName': 'Custom Invoice'}",2025-10-30,1072,"{'Addr1': 'Brian K. Cook', 'Addr2': '345 Cherry Lane', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94482'}","{'Addr1': 'Brian K. Cook', 'Addr2': '345 Cherry Lane', 'Addr3': 'Middlefield CA 94482'}",false,false,"{'ListID': '10000-933272658', 'FullName': 'Net 30'}",2026-11-29,2025-10-30,13021.2,"{'ListID': '2D0000-933272656', 'FullName': 'San Domingo'}",7.5,1064.1,-14085.3,0.0,true,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}",,,,,,,
83,1172-933961803,1999-08-06T23:20:03+05:30,2024-12-15T18:25:27+05:30,1734267327,303,"{'ListID': '1B0000-933272658', 'FullName': 'Cook, Brian:Kitchen'}","{'ListID': '40000-933272658', 'FullName': 'Remodel'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': '80000-933288086', 'FullName': 'Custom Invoice'}",2025-10-30,1073,"{'Addr1': 'Brian Cook', 'Addr2': '345 Cherry Lane', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94482'}","{'Addr1': 'Brian Cook', 'Addr2': '345 Cherry Lane', 'Addr3': 'Middlefield CA 94482'}",false,false,"{'ListID': '10000-933272658', 'FullName': 'Net 30'}",2026-11-29,2025-10-30,2580.0,"{'ListID': '2D0000-933272656', 'FullName': 'San Domingo'}",7.5,0.0,-2580.0,0.0,true,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}",,,"{'ListID': '60000-933272660', 'FullName': 'We appreciate your prompt payment.'}",,,,
84,24CC-1071508688,2003-12-15T22:48:08+05:30,2024-12-15T18:26:07+05:30,1734267338,432,"{'ListID': '620000-1071526513', 'FullName': 'Smith, Lee:Patio'}","{'ListID': '10000-933272658', 'FullName': 'New Construction'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': 'B0000-933779648', 'FullName': 'Finance Charge'}",2025-10-31,FC 3,"{'Addr1': 'Lee M Smith', 'Addr2': '431 Hampshire Blvd', 'City': 'East Bayshore', 'State': 'CA', 'PostalCode': '94327'}","{'Addr1': 'Lee M Smith', 'Addr2': '431 Hampshire Blvd', 'Addr3': 'East Bayshore CA 94327'}",false,true,,2026-10-31,2025-10-22,18.73,,0.0,0.0,-18.73,0.0,true,false,false,"{'ListID': '20000-999022286', 'FullName': 'Non'}",,,,,Finance Charge,,
85,26FC-1071502431,2003-12-15T21:03:51+05:30,2024-12-15T18:26:06+05:30,1734267343,466,"{'ListID': '560000-1071525552', 'FullName': 'Nguyen, Tuan:Garage'}","{'ListID': '10000-933272658', 'FullName': 'New Construction'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': 'B0000-933779648', 'FullName': 'Finance Charge'}",2025-11-03,FC 4,"{'Addr1': 'Tuan Nguyen', 'Addr2': '8292 Orange Blossom Dr', 'City': 'Bayshore', 'State': 'CA', 'PostalCode': '94326'}","{'Addr1': 'Tuan Nguyen', 'Addr2': '8292 Orange Blossom Dr', 'Addr3': 'Bayshore CA 94326'}",false,true,,2026-11-03,2025-10-01,43.89,,0.0,0.0,-43.89,0.0,true,false,false,"{'ListID': '20000-999022286', 'FullName': 'Non'}",,,,,Finance Charge,,
86,8B8-933372331,1999-07-31T03:35:31+05:30,2024-12-15T18:25:14+05:30,1734267314,179,"{'ListID': '270000-933272658', 'FullName': 'Pretell Real Estate:155 Wilks Blvd.'}","{'ListID': '10000-933272658', 'FullName': 'New Construction'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': '80000-933288086', 'FullName': 'Custom Invoice'}",2025-11-15,1074,"{'Addr1': 'Pretell Real Estate', 'Addr2': '222 Middlefield  Ave', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94482'}","{'Addr1': 'Pretell Real Estate', 'Addr2': '222 Middlefield  Ave', 'Addr3': 'Middlefield  CA 94482'}",false,false,"{'ListID': '10000-933272658', 'FullName': 'Net 30'}",2026-12-15,2025-11-15,1072.5,"{'ListID': '2D0000-933272656', 'FullName': 'San Domingo'}",7.5,0.0,0.0,1072.5,false,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}","{'Addr1': 'Pretell Real Estate', 'Addr2': '155 Wilks Blvd.', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94482'}","{'Addr1': 'Pretell Real Estate', 'Addr2': '155 Wilks Blvd.', 'Addr3': 'Middlefield  CA 94482'}",,,,,
87,4525-1071525246,2003-12-16T03:24:06+05:30,2024-12-15T18:27:01+05:30,1734267421,1061,"{'ListID': '1B0000-933272658', 'FullName': 'Cook, Brian:Kitchen'}","{'ListID': '40000-933272658', 'FullName': 'Remodel'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': 'E0000-1071499861', 'FullName': 'Rock Castle Invoice'}",2025-11-15,1075,"{'Addr1': 'Brian K. Cook', 'Addr2': '345 Cherry Lane', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94482'}","{'Addr1': 'Brian K. Cook', 'Addr2': '345 Cherry Lane', 'Addr3': 'Middlefield CA 94482'}",false,false,"{'ListID': '10000-933272658', 'FullName': 'Net 30'}",2026-12-15,2025-12-10,4175.5,"{'ListID': '2D0000-933272656', 'FullName': 'San Domingo'}",7.5,49.91,-4225.41,0.0,true,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}","{'Addr1': 'Brian K. Cook', 'Addr2': '345 Cherry Lane', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94482'}","{'Addr1': 'Brian K. Cook', 'Addr2': '345 Cherry Lane', 'Addr3': 'Middlefield, CA 94482'}",,,,,
88,8CBD-1197737678,2007-12-15T22:24:38+05:30,2024-12-15T18:27:59+05:30,1734267479,1437,"{'ListID': '800000AF-1197752681', 'FullName': 'Vitton, David:Remodel Kitchen'}","{'ListID': '40000-933272658', 'FullName': 'Remodel'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': 'E0000-1071499861', 'FullName': 'Rock Castle Invoice'}",2025-11-15,1076,"{'Addr1': 'David Vitton', 'Addr2': '324 Spruce St.', 'City': 'West Bear', 'State': 'CA', 'PostalCode': '94533'}","{'Addr1': 'David Vitton', 'Addr2': '324 Spruce St.', 'Addr3': 'West Bear, CA 94533'}",false,false,"{'ListID': '20000-933272658', 'FullName': 'Net 15'}",2026-11-30,2025-11-15,700.0,"{'ListID': '2E0000-933272656', 'FullName': 'San Tomas'}",7.75,0.0,0.0,700.0,false,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}","{'Addr1': 'David Vitton', 'Addr2': '324 Spruce St.', 'City': 'West Bear', 'State': 'CA', 'PostalCode': '94533'}","{'Addr1': 'David Vitton', 'Addr2': '324 Spruce St.', 'Addr3': 'West Bear, CA 94533'}",,,,,
89,5B7A-1197760506,2007-12-16T04:45:06+05:30,2024-12-15T18:27:40+05:30,1734267460,1249,"{'ListID': '800000AE-1197752620', 'FullName': 'Hendro Riyadi:Remodel Kitchen'}","{'ListID': '40000-933272658', 'FullName': 'Remodel'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': 'E0000-1071499861', 'FullName': 'Rock Castle Invoice'}",2025-11-18,1077,"{'Addr1': 'Hendro Riyadi', 'Addr2': 'Riyadi Enterprises', 'Addr3': '325 Perry Ave. N', 'City': 'Bayshore', 'State': 'CA', 'PostalCode': '94326'}","{'Addr1': 'Hendro Riyadi', 'Addr2': 'Riyadi Enterprises', 'Addr3': '325 Perry Ave. N', 'Addr4': 'Bayshore CA 94326'}",false,false,,2026-11-18,2025-11-18,3975.0,"{'ListID': '2E0000-933272656', 'FullName': 'San Tomas'}",7.75,248.0,0.0,4223.0,false,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}","{'Addr1': 'Hendro Riyadi', 'Addr2': 'Riyadi Enterprises', 'Addr3': '325 Perry Ave. N', 'City': 'Bayshore', 'State': 'CA', 'PostalCode': '94326'}","{'Addr1': 'Hendro Riyadi', 'Addr2': 'Riyadi Enterprises', 'Addr3': '325 Perry Ave. N', 'Addr4': 'Bayshore, CA 94326'}",,,,,
90,A6D-933374173,1999-07-31T04:06:13+05:30,2024-12-15T18:25:19+05:30,1734267316,198,"{'ListID': '270000-933272658', 'FullName': 'Pretell Real Estate:155 Wilks Blvd.'}","{'ListID': '10000-933272658', 'FullName': 'New Construction'}","{'ListID': '40000-933270541', 'FullName': 'Accounts Receivable'}","{'ListID': '80000-933288086', 'FullName': 'Custom Invoice'}",2025-11-20,1078,"{'Addr1': 'Pretell Real Estate', 'Addr2': '222 Middlefield  Ave', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94482'}","{'Addr1': 'Pretell Real Estate', 'Addr2': '222 Middlefield  Ave', 'Addr3': 'Middlefield  CA 94482'}",false,false,"{'ListID': '10000-933272658', 'FullName': 'Net 30'}",2026-12-20,2025-11-20,15435.0,"{'ListID': '2D0000-933272656', 'FullName': 'San Domingo'}",7.5,0.0,-15435.0,0.0,true,false,false,"{'ListID': '10000-999022286', 'FullName': 'Tax'}","{'Addr1': 'Pretell Real Estate', 'Addr2': '155 Wilks Blvd.', 'City': 'Middlefield', 'State': 'CA', 'PostalCode': '94482'}","{'Addr1': 'Pretell Real Estate', 'Addr2': '155 Wilks Blvd.', 'Addr3': 'Middlefield  CA 94482'}","{'ListID': '50000-933272660', 'FullName': 'Thank you for your business.'}",,,,
